Code,Name,ListingDate,Shares,ListingBoard,Sector,LastPrice,MarketCap,MinutesFirstAdded,MinutesLastUpdated,HourlyFirstAdded,HourlyLastUpdated,DailyFirstAdded,DailyLastUpdated,PER,PriceToBook,Volatilitas,ROI_Tahunan,DividendYield
GGRP,Gunung Raja Paksi Tbk.,2019-09-19,12111376157.0,Pengembangan,Basic Materials,510.0,6176801840070.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2019-09-19,2023-01-06,1.0,510.0,0.2028,-0.0582,0.0047
GHON,Gihon Telekomunikasi Indonesia,2018-04-09,550000000.0,Utama,Infrastructures,1900.0,1045000000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2018-04-09,2023-01-06,1.0,1900.0,0.523,0.1755,0.0073
GIAA,Garuda Indonesia (Persero) Tbk,2011-02-11,25886576254.0,Utama,Transportation & Logistic,163.0,4219511929402.0,2023-01-03 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2011-02-11,2023-01-06,1.0,163.0,0.3288,0.2878,0.0403
GJTL,Gajah Tunggal Tbk.,1990-05-08,3484800000.0,Utama,Consumer Cyclicals,555.0,1934064000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,555.0,0.233,0.0988,0.0474
GLOB,Globe Kita Terang Tbk.,2012-07-10,1111112000.0,Pengembangan,Consumer Cyclicals,111.0,123333432000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2012-07-10,2023-01-06,1.0,111.0,0.0759,0.1043,0.0525
GLVA,Galva Technologies Tbk.,2019-12-23,1500000000.0,Pengembangan,Technology,660.0,990000000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2019-12-23,2023-01-06,1.0,660.0,0.3032,0.2051,0.0641
GMFI,Garuda Maintenance Facility Ae,2017-10-10,28233511500.0,Utama,Infrastructures,61.0,1722244201500.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2017-10-10,2023-01-06,1.0,61.0,0.6841,-0.1,0.0351
GMTD,Gowa Makassar Tourism Developm,2000-12-11,101538000.0,Pengembangan,Properties & Real Estate,14500.0,1472301000000.0,2021-11-15 09:00:00,2022-10-28 15:59:00,2020-04-16 09:00:00,2022-10-28 16:00:00,2001-04-16,2023-01-06,1.0,14500.0,0.7428,0.4988,0.0108
GOLD,Visi Telekomunikasi Infrastruk,2010-07-07,1277276000.0,Pengembangan,Infrastructures,494.0,630974344000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2010-07-07,2023-01-06,1.0,494.0,0.7274,-0.0985,0.0186
GOLL,Golden Plantation Tbk.,2014-12-23,3665000759.0,Pengembangan,Consumer Non-Cyclicals,50.0,183250037950.0,,,,,2014-12-23,2023-01-06,1.0,50.0,0.6358,0.4969,0.0708
GOOD,Garudafood Putra Putri Jaya Tb,2018-10-10,36897901455.0,Utama,Consumer Non-Cyclicals,490.0,18079971712950.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2018-10-10,2023-01-06,1.0,490.0,0.5153,-0.0062,0.005
GOTO,GoTo Gojek Tokopedia Tbk.,2022-04-11,1184363929502.0,Utama,Technology,95.0,112514573302690.0,2022-04-11 09:00:00,2023-01-06 15:59:00,2022-04-11 09:00:00,2023-01-06 15:00:00,2022-04-11,2023-01-06,1.0,95.0,0.4205,-0.1391,0.0664
GPRA,Perdana Gapuraprima Tbk.,2007-10-10,4276655336.0,Utama,Properties & Real Estate,99.0,423388878264.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2007-10-10,2023-01-06,1.0,99.0,0.4966,-0.2396,0.0392
GPSO,Geoprima Solusi Tbk.,2021-09-06,666666823.0,Pengembangan,Industrials,138.0,92000021574.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2021-09-06 09:00:00,2023-01-06 15:00:00,2021-09-06,2023-01-06,1.0,138.0,0.4755,-0.1499,0.055
GSMF,Equity Development Investment ,1989-10-23,14230399705.0,Pengembangan,Financials,75.0,1067279977875.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,75.0,0.7064,0.2293,0.0223
GTBO,Garda Tujuh Buana Tbk,2009-07-09,2500000000.0,Pengembangan,Energy,230.0,575000000000.0,2022-12-19 09:36:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2009-07-09,2023-01-06,1.0,230.0,0.7932,-0.2717,0.0224
GTSI,GTS Internasional Tbk.,2021-09-08,15819142767.0,Utama,Energy,54.0,854233709418.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2021-09-08 09:00:00,2023-01-06 15:00:00,2021-09-08,2023-01-06,1.0,54.0,0.2661,0.2542,0.0057
GULA,Aman Agrindo Tbk.,2022-08-03,1070362500.0,Pengembangan,Consumer Non-Cyclicals,314.0,336093825000.0,2022-08-03 09:00:00,2023-01-06 15:59:00,2022-08-03 09:00:00,2023-01-06 15:00:00,2022-08-03,2023-01-06,1.0,314.0,0.523,0.2954,0.0399
GWSA,Greenwood Sejahtera Tbk.,2011-12-23,7800760000.0,Utama,Properties & Real Estate,151.0,1177914760000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2011-12-23,2023-01-06,1.0,151.0,0.2273,0.3715,0.0418
GZCO,Gozco Plantations Tbk.,2008-05-15,6000000000.0,Utama,Consumer Non-Cyclicals,80.0,480000000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2008-05-15,2023-01-06,1.0,80.0,0.5608,0.0812,0.0345
HADE,Himalaya Energi Perkasa Tbk.,2004-04-12,2120000000.0,Pengembangan,Infrastructures,50.0,106000000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2004-04-12,2023-01-06,1.0,50.0,0.6662,0.2608,0.0458
HAIS,Hasnur Internasional Shipping ,2021-09-01,2626250000.0,Utama,Transportation & Logistic,208.0,546260000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2021-09-01 09:00:00,2023-01-06 15:00:00,2021-09-01,2023-01-06,1.0,208.0,0.1613,0.1357,0.0492
HATM,Habco Trans Maritima Tbk.,2022-07-26,7000000000.0,Pengembangan,Transportation & Logistic,320.0,2240000000000.0,2022-07-26 09:00:00,2023-01-06 15:59:00,2022-07-26 09:00:00,2023-01-06 15:00:00,2022-07-26,2023-01-06,1.0,320.0,0.707,0.3857,0.0134
HDFA,Radana Bhaskara Finance Tbk.,2011-05-10,6542445783.0,Utama,Financials,150.0,981366867450.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2011-05-10,2023-01-06,1.0,150.0,0.2405,0.0632,0.0799
HDIT,Hensel Davest Indonesia Tbk.,2019-07-12,1524680000.0,Utama,Technology,53.0,80808040000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2019-07-12,2023-01-06,1.0,53.0,0.1036,0.3171,0.0515
HDTX,Panasia Indo Resources Tbk.,1990-06-06,3601462800.0,Utama,Consumer Cyclicals,,,,,,,,,,,0.3379,-0.1698,0.0653
HEAL,Medikaloka Hermina Tbk.,2018-05-16,14920000000.0,Utama,Healthcare,1685.0,25140200000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2018-05-16,2023-01-06,1.0,1685.0,0.7783,0.4782,0.0262
HELI,Jaya Trishindo Tbk.,2018-03-27,832862387.0,Pengembangan,Transportation & Logistic,278.0,231535743586.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2018-03-27,2023-01-06,1.0,278.0,0.4819,-0.2221,0.0589
HERO,Hero Supermarket Tbk.,1989-08-21,4183634000.0,Utama,Consumer Non-Cyclicals,1520.0,6359123680000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,1520.0,0.7338,-0.2481,0.0231
HEXA,Hexindo Adiperkasa Tbk.,1995-02-13,840000000.0,Utama,Industrials,5200.0,4368000000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,5200.0,0.7832,0.2985,0.035
HITS,Humpuss Intermoda Transportasi,1997-12-15,7101084801.0,Utama,Energy,406.0,2883040429206.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,406.0,0.4458,0.426,0.0035
HKMU,HK Metals Utama Tbk.,2018-10-09,3221750000.0,Utama,Basic Materials,50.0,161087500000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2018-10-09,2023-01-06,1.0,50.0,0.16,-0.219,0.0706
HMSP,H.M. Sampoerna Tbk.,1990-08-15,116318076900.0,Utama,Consumer Non-Cyclicals,840.0,97707184596000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,840.0,0.1507,0.248,0.0273
HOKI,Buyung Poetra Sembada Tbk.,2017-06-22,9677752680.0,Utama,Consumer Non-Cyclicals,101.0,977453020680.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2017-06-22,2023-01-06,1.0,101.0,0.5026,0.2591,0.0335
HOME,Hotel Mandarine Regency Tbk.,2008-07-17,22212194782.0,Pengembangan,Consumer Cyclicals,50.0,1110609739100.0,,,,,2008-07-17,2023-01-06,1.0,50.0,0.1757,0.4506,0.011
HOMI,Grand House Mulia Tbk.,2020-09-10,787500000.0,Pengembangan,Properties & Real Estate,326.0,256725000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-09-10 09:00:00,2023-01-06 15:00:00,2020-09-10,2023-01-06,1.0,326.0,0.3142,0.1861,0.0332
HOPE,Harapan Duta Pertiwi Tbk.,2021-05-24,2129167100.0,Pengembangan,Industrials,50.0,106458355000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2021-05-24 09:00:00,2023-01-06 15:00:00,2021-05-24,2023-01-06,1.0,50.0,0.0788,0.0316,0.0269
HOTL,Saraswati Griya Lestari Tbk.,2013-01-10,3550001452.0,Utama,Consumer Cyclicals,50.0,177500072600.0,2021-11-01 09:00:00,2022-07-29 15:59:00,2020-04-16 09:00:00,2022-07-22 16:00:00,2013-01-10,2023-01-06,1.0,50.0,0.7189,0.0057,0.0649
HRME,Menteng Heritage Realty Tbk.,2019-04-12,5958750000.0,Pengembangan,Consumer Cyclicals,51.0,303896250000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2019-04-12,2023-01-06,1.0,51.0,0.305,0.4457,0.0516
HRTA,Hartadinata Abadi Tbk.,2017-06-21,4605262400.0,Utama,Consumer Cyclicals,202.0,930263004800.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2017-06-21,2023-01-06,1.0,202.0,0.5071,0.172,0.0759
HRUM,Harum Energy Tbk.,2010-10-06,2703620000.0,Utama,Energy,1520.0,4109502400000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2010-10-06,2023-01-06,1.0,1520.0,0.6531,0.0366,0.078
IATA,MNC Energy Investments Tbk.,2006-09-13,11415812114.0,Pengembangan,Transportation & Logistic,130.0,1484055574820.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2006-09-13,2023-01-06,1.0,130.0,0.3292,-0.0352,0.0652
IBFN,Intan Baru Prana Tbk.,2014-12-22,1517332349.0,Pengembangan,Financials,97.0,147181237853.0,2021-11-01 09:00:00,2022-02-11 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2014-12-22,2023-01-06,1.0,97.0,0.5277,0.1679,0.0545
IBOS,Indo Boga Sukses Tbk.,2022-04-25,8036800000.0,Akselerasi,Consumer Non-Cyclicals,82.0,659017600000.0,2022-04-25 09:00:00,2023-01-06 15:59:00,2022-04-25 09:00:00,2023-01-06 15:00:00,2022-04-25,2023-01-06,1.0,82.0,0.3351,-0.1178,0.0104
IBST,Inti Bangun Sejahtera Tbk.,2012-08-31,1350904927.0,Utama,Infrastructures,5950.0,8037884315650.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2012-08-31,2023-01-06,1.0,5950.0,0.1619,-0.1858,0.0034
ICBP,Indofood CBP Sukses Makmur Tbk,2010-10-07,11661908000.0,Utama,Consumer Non-Cyclicals,10175.0,118659913900000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2010-10-07,2023-01-06,1.0,10175.0,0.439,0.192,0.0058
ICON,Island Concepts Indonesia Tbk.,2005-07-08,1089750000.0,Pengembangan,Industrials,63.0,68654250000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2005-07-08,2023-01-06,1.0,63.0,0.2486,0.3538,0.0405
IDEA,Idea Indonesia Akademi Tbk.,2021-09-09,1062437500.0,Akselerasi,Consumer Cyclicals,56.0,59496500000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2021-09-09 09:00:00,2023-01-06 15:00:00,2021-09-09,2023-01-06,1.0,56.0,0.488,0.2665,0.0537
IDPR,Indonesia Pondasi Raya Tbk.,2015-12-10,2003000000.0,Utama,Infrastructures,183.0,366549000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2015-12-10,2023-01-06,1.0,183.0,0.6906,-0.0978,0.0297
IFII,Indonesia Fibreboard Industry ,2019-12-10,9412000000.0,Utama,Basic Materials,158.0,1487096000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2019-12-10,2023-01-06,1.0,158.0,0.5419,0.2212,0.0267
IFSH,Ifishdeco Tbk.,2019-12-05,2125000000.0,Pengembangan,Basic Materials,1205.0,2560625000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2019-12-05,2023-01-06,1.0,1205.0,0.8314,0.3971,0.0451
IGAR,Champion Pacific Indonesia Tbk,1990-11-05,972204500.0,Utama,Basic Materials,468.0,454991706000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,468.0,0.7786,0.3899,0.0773
IIKP,Inti Agri Resources Tbk,2002-10-14,33600000000.0,Pengembangan,Consumer Cyclicals,50.0,1680000000000.0,,,,,2002-10-14,2023-01-06,1.0,50.0,0.4127,0.2785,0.0154
IKAI,Intikeramik Alamasri Industri ,1997-06-04,13305799387.0,Utama,Consumer Cyclicals,50.0,665289969350.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,50.0,0.5291,0.385,0.059
IKAN,Era Mandiri Cemerlang Tbk.,2020-02-12,833333000.0,Pengembangan,Consumer Non-Cyclicals,57.0,47499981000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2020-02-12,2023-01-06,1.0,57.0,0.6001,-0.1377,0.0571
IKBI,Sumi Indo Kabel Tbk.,1991-01-21,1224000000.0,Pengembangan,Industrials,214.0,261936000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,214.0,0.6659,-0.2513,0.0794
IMAS,Indomobil Sukses Internasional,1993-11-15,3994291039.0,Utama,Consumer Cyclicals,835.0,3335233017565.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,835.0,0.1627,-0.2321,0.0113
IMJS,Indomobil Multi Jasa Tbk.,2013-12-10,8654325000.0,Utama,Financials,316.0,2734766700000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2013-12-10,2022-12-30,1.0,316.0,0.3308,-0.2052,0.0196
IMPC,Impack Pratama Industri Tbk.,2014-12-17,4833500000.0,Pengembangan,Industrials,3450.0,16675575000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2014-12-17,2023-01-06,1.0,3450.0,0.3243,-0.0161,0.0154
INAF,Indofarma Tbk.,2001-04-17,3099267500.0,Utama,Healthcare,850.0,2634377375000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-17,2023-01-06,1.0,850.0,0.7762,0.2892,0.0272
INAI,Indal Aluminium Industry Tbk.,1994-12-05,633600000.0,Pengembangan,Basic Materials,250.0,158400000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,250.0,0.8124,-0.1918,0.0446
INCF,Indo Komoditi Korpora Tbk.,2016-09-06,1438370465.0,Pengembangan,Basic Materials,52.0,74795264180.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2016-09-06,2023-01-06,1.0,52.0,0.1379,-0.0956,0.019
INCI,Intanwijaya Internasional Tbk,1990-07-24,196121237.0,Utama,Basic Materials,670.0,131401228790.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,670.0,0.3093,0.4133,0.0683
INCO,Vale Indonesia Tbk.,1990-05-16,9936338720.0,Utama,Basic Materials,7350.0,73032089592000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,7350.0,0.7184,-0.199,0.0764
INDF,Indofood Sukses Makmur Tbk.,1994-07-14,8780426500.0,Utama,Consumer Non-Cyclicals,6950.0,61023964175000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,6950.0,0.7817,-0.2475,0.0419
INDO,Royalindo Investa Wijaya Tbk.,2020-01-13,4356525519.0,Pengembangan,Properties & Real Estate,87.0,379017720153.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2020-01-13,2023-01-06,1.0,87.0,0.3947,0.3012,0.0004
INDR,Indo-Rama Synthetics Tbk.,1990-08-03,654351707.0,Utama,Consumer Cyclicals,5200.0,3402628876400.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,5200.0,0.0507,0.4179,0.043
INDS,Indospring Tbk.,1990-08-10,656249710.0,Utama,Consumer Cyclicals,1900.0,1246874449000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,1900.0,0.2918,0.1653,0.0078
INDX,Tanah Laut Tbk,2001-05-17,437913588.0,Pengembangan,Industrials,220.0,96340989360.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-05-17,2023-01-06,1.0,220.0,0.0784,-0.0253,0.0595
INDY,Indika Energy Tbk.,2008-06-11,5210192000.0,Utama,Energy,2440.0,12712868480000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2008-06-11,2023-01-06,1.0,2440.0,0.3115,0.3309,0.0137
INKP,Indah Kiat Pulp & Paper Tbk.,1990-07-16,5470982941.0,Utama,Basic Materials,8625.0,47187227866125.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,8625.0,0.484,0.4871,0.0592
INOV,Inocycle Technology Group Tbk.,2019-07-10,1808221900.0,Pengembangan,Consumer Cyclicals,120.0,216986628000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2019-07-10,2023-01-06,1.0,120.0,0.8045,-0.2483,0.0108
INPC,Bank Artha Graha Internasional,1990-08-23,20021178779.0,Utama,Financials,70.0,1401482514530.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,70.0,0.2564,-0.1578,0.0496
INPP,Indonesian Paradise Property T,2004-01-12,11181971732.0,Pengembangan,Properties & Real Estate,398.0,4450424749336.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2004-01-12,2023-01-06,1.0,398.0,0.8033,0.0258,0.0664
INPS,Indah Prakasa Sentosa Tbk.,2018-04-06,650000000.0,Pengembangan,Energy,995.0,646750000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2018-04-06,2023-01-06,1.0,995.0,0.6181,-0.0588,0.0635
INRU,Toba Pulp Lestari Tbk.,1990-06-18,1388883283.0,Pengembangan,Basic Materials,630.0,874996468290.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,630.0,0.6624,-0.1194,0.0537
INTA,Intraco Penta Tbk.,1993-08-23,3343935022.0,Pengembangan,Industrials,74.0,247451191628.0,2021-11-01 09:00:00,2022-06-03 15:59:00,2020-04-16 09:00:00,2022-06-03 16:00:00,2001-04-16,2023-01-06,1.0,74.0,0.5227,-0.054,0.0741
INTD,Inter Delta Tbk,1989-12-18,591828000.0,Pengembangan,Basic Materials,183.0,108304524000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,183.0,0.2339,0.3364,0.0298
INTP,Indocement Tunggal Prakarsa Tb,1989-12-05,3681231699.0,Utama,Basic Materials,10050.0,36996378574950.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,10050.0,0.0821,-0.0638,0.0476
IPAC,Era Graharealty Tbk.,2021-06-30,949868500.0,Akselerasi,Properties & Real Estate,111.0,105435403500.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2021-06-30 09:00:00,2023-01-06 15:00:00,2021-06-30,2023-01-06,1.0,111.0,0.6285,0.1138,0.0403
IPCC,Indonesia Kendaraan Terminal T,2018-07-09,1818384820.0,Utama,Infrastructures,535.0,972835878700.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2018-07-09,2023-01-06,1.0,535.0,0.3532,0.1179,0.068
IPCM,Jasa Armada Indonesia Tbk.,2017-12-22,5284811100.0,Utama,Infrastructures,270.0,1426898997000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2017-12-22,2023-01-06,1.0,270.0,0.2298,0.4869,0.0382
IPOL,Indopoly Swakarsa Industry Tbk,2010-07-09,6443379509.0,Utama,Basic Materials,141.0,908516510769.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2010-07-09,2023-01-06,1.0,141.0,0.5208,-0.2446,0.0293
IPPE,Indo Pureco Pratama Tbk.,2021-12-09,4600000000.0,Pengembangan,Consumer Non-Cyclicals,122.0,561200000000.0,2021-12-09 09:00:00,2023-01-06 15:59:00,2021-12-09 09:00:00,2023-01-06 15:00:00,2021-12-09,2023-01-06,1.0,122.0,0.6682,-0.1495,0.032
IPTV,MNC Vision Networks Tbk.,2019-07-08,42197950841.0,Utama,Consumer Cyclicals,63.0,2658470902983.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2019-07-08,2023-01-06,1.0,63.0,0.7133,-0.1426,0.0766
IRRA,Itama Ranoraya Tbk.,2019-10-15,1600000000.0,Pengembangan,Healthcare,1040.0,1664000000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2019-10-15,2023-01-06,1.0,1040.0,0.5277,0.386,0.0709
ISAP,Isra Presisi Indonesia Tbk.,2022-12-09 00:00:00,4020000000.0,Akselerasi,Consumer Cyclicals,112.0,450240000000.0,2022-12-09 09:00:00,2023-01-06 15:59:00,2022-12-09 09:00:00,2023-01-06 15:00:00,2022-12-09,2023-01-06,1.0,112.0,0.6958,0.4226,0.0263
ISAT,Indosat Tbk.,1994-10-19,8062702740.0,Utama,Infrastructures,6125.0,49384054282500.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,6125.0,0.1506,-0.2037,0.0564
ISSP,Steel Pipe Industry of Indones,2013-02-22,7185992035.0,Utama,Basic Materials,236.0,1695894120260.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2013-02-22,2023-01-06,1.0,236.0,0.3373,0.4741,0.0409
ITIC,Indonesian Tobacco Tbk.,2019-07-04,940720000.0,Pengembangan,Consumer Non-Cyclicals,252.0,237061440000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2019-07-04,2023-01-06,1.0,252.0,0.448,0.2523,0.047
ITMA,Sumber Energi Andalan Tbk.,1990-12-10,870701000.0,Pengembangan,Energy,770.0,670439770000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2001-04-16,2023-01-06,1.0,770.0,0.3355,-0.1619,0.0465
ITMG,Indo Tambangraya Megah Tbk.,2007-12-18,1129925000.0,Utama,Energy,35400.0,39999345000000.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2007-12-18,2023-01-06,1.0,35400.0,0.7745,0.3637,0.0215
JARR,Jhonlin Agro Raya Tbk.,2022-08-04,8000000000.0,Pengembangan,Consumer Non-Cyclicals,260.0,2080000000000.0,2022-08-04 09:00:00,2023-01-06 15:59:00,2022-08-04 09:00:00,2023-01-06 15:00:00,2022-08-04,2023-01-06,1.0,260.0,0.1608,0.2931,0.0491
JAST,Jasnita Telekomindo Tbk.,2019-05-16,813626700.0,Pengembangan,Infrastructures,84.0,68344642800.0,2021-11-01 09:00:00,2023-01-06 15:59:00,2020-04-16 09:00:00,2023-01-06 15:00:00,2019-05-16,2023-01-06,1.0,84.0,0.3016,-0.2139,0.0392
